Customer ID,Customer_Age,Branch,Customer type,Gender,Customer Job,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,gross income,Rating
665-63-9737,55,B,Normal,Male,Businessman,Fashion accessories,52.42,3,8,165,02-03-2024,17:36,Ewallet,7.863,7.5
695-09-5146,45,B,Member,Female,Selfemployeed,Food and beverages,98.79,3,15,311,02-03-2024,20:00,Ewallet,14.8185,6.4
155-45-3814,56,C,Member,Female,White-collar,Electronic accessories,88.55,8,35,744,02-03-2024,15:29,Ewallet,35.42,4.7
794-32-2436,41,B,Member,Male,Businessman,Electronic accessories,55.67,2,6,117,02-03-2024,15:08,Ewallet,5.567,6
131-15-8856,41,C,Member,Female,Govt,Food and beverages,72.52,8,29,609,02-03-2024,19:26,Credit card,29.008,4
273-84-2164,45,C,Member,Male,White-collar,Electronic accessories,12.05,5,3,63,02-03-2024,15:53,Ewallet,3.0125,5.5
706-36-6154,41,A,Member,Male,Businessman,Home and lifestyle,19.36,9,9,183,02-03-2024,18:43,Ewallet,8.712,8.7
778-89-7974,53,C,Normal,Male,Businessman,Health and beauty,70.21,6,21,442,02-03-2024,14:58,Cash,21.063,7.4
574-31-8277,49,B,Member,Male,Businessman,Fashion accessories,33.63,1,2,35,02-03-2024,19:55,Cash,1.6815,5.6
859-71-0933,52,C,Member,Female,Selfemployeed,Sports and travel,15.49,2,2,33,03-03-2024,15:10,Cash,1.549,6.3
740-11-5257,47,C,Normal,Male,White-collar,Electronic accessories,24.74,10,12,260,03-03-2024,16:44,Cash,12.37,7.1
369-82-2676,50,B,Normal,Male,Govt,Electronic accessories,75.66,5,19,397,03-03-2024,18:22,Ewallet,18.915,7.8
563-47-4072,30,B,Normal,Female,Businessman,Health and beauty,55.81,6,17,352,03-03-2024,11:52,Cash,16.743,9.9
742-04-5161,52,A,Member,Male,Businessman,Home and lifestyle,72.78,10,36,764,03-03-2024,17:24,Cash,36.39,7.3
149-15-7606,56,B,Member,Male,White-collar,Sports and travel,37.32,9,17,353,03-03-2024,15:31,Ewallet,16.794,5.1
133-77-3154,41,B,Member,Male,Blue-collar,Fashion accessories,60.18,4,12,253,04-03-2024,18:04,Credit card,12.036,9.4
169-52-4504,50,A,Normal,Female,White-collar,Electronic accessories,15.69,3,2,49,04-03-2024,14:13,Credit card,2.3535,5.8
250-81-7186,38,C,Normal,Female,Businessman,Electronic accessories,99.69,1,5,105,04-03-2024,10:23,Credit card,4.9845,8
562-12-5430,49,A,Member,Female,Blue-collar,Fashion accessories,88.15,3,13,278,04-03-2024,10:11,Ewallet,13.2225,7.9
816-72-8853,49,A,Member,Female,Blue-collar,Sports and travel,27.93,5,7,147,04-03-2024,15:48,Cash,6.9825,5.9
491-38-3499,45,A,Member,Male,Blue-collar,Fashion accessories,55.45,1,3,58,04-03-2024,17:46,Credit card,2.7725,4.9
322-02-2271,60,B,Normal,Female,Businessman,Sports and travel,42.97,3,6,135,04-03-2024,11:46,Cash,6.4455,9.3
842-29-4695,47,C,Member,Male,White-collar,Sports and travel,17.14,7,6,126,04-03-2024,12:07,Credit card,5.999,7.9
725-67-2480,38,B,Member,Female,Selfemployeed,Fashion accessories,58.75,6,18,370,04-03-2024,18:14,Credit card,17.625,5.9
641-51-2661,50,C,Member,Female,Govt,Food and beverages,87.1,10,44,915,04-03-2024,14:45,Credit card,43.55,9.9
714-02-3114,56,C,Normal,Female,Blue-collar,Sports and travel,98.8,2,10,207,05-03-2024,11:39,Cash,9.88,7.7
518-17-2983,49,A,Normal,Female,Selfemployeed,Fashion accessories,48.63,4,10,204,05-03-2024,15:44,Ewallet,9.726,7.6
779-42-2410,53,B,Member,Male,Retirees,Food and beverages,57.74,3,9,182,05-03-2024,13:06,Ewallet,8.661,7.7
190-14-3147,63,B,Normal,Female,Blue-collar,Health and beauty,17.97,4,4,75,05-03-2024,20:43,Ewallet,3.594,6.4
408-66-6712,42,C,Member,Female,Selfemployeed,Health and beauty,47.71,6,14,301,05-03-2024,14:19,Ewallet,14.313,4.4
679-22-6530,38,B,Normal,Female,Retirees,Sports and travel,40.62,2,4,85,05-03-2024,10:01,Credit card,4.062,4.1
588-47-8641,45,A,Member,Male,Businessman,Fashion accessories,56.04,10,28,588,05-03-2024,19:30,Ewallet,28.02,4.4
642-61-4706,62,B,Member,Male,Selfemployeed,Food and beverages,93.4,2,9,196,05-03-2024,16:34,Cash,9.34,5.5
576-31-4774,48,B,Normal,Female,White-collar,Health and beauty,73.41,3,11,231,05-03-2024,13:10,Ewallet,11.0115,4
556-41-6224,50,C,Normal,Male,White-collar,Health and beauty,33.64,8,13,283,05-03-2024,17:10,Credit card,13.456,9.3
811-03-8790,44,A,Normal,Female,Selfemployeed,Electronic accessories,45.48,10,23,478,05-03-2024,10:22,Credit card,22.74,4.8
242-11-3142,60,B,Member,Male,Govt,Fashion accessories,83.77,2,8,176,05-03-2024,19:57,Cash,8.377,4.6
752-23-3760,39,B,Member,Female,Businessman,Sports and travel,64.08,7,22,471,05-03-2024,19:29,Credit card,22.428,7.3
274-05-5470,44,A,Member,Female,Selfemployeed,Food and beverages,73.47,4,15,309,05-03-2024,18:30,Cash,14.694,6
648-94-3045,43,C,Normal,Male,Businessman,Health and beauty,58.95,10,29,619,05-03-2024,14:27,Ewallet,29.475,8.1
130-67-4723,42,A,Member,Male,Retirees,Food and beverages,48.5,6,15,306,06-03-2024,13:57,Ewallet,14.55,9.4
528-87-5606,56,B,Member,Female,Govt,Electronic accessories,39.48,1,2,41,06-03-2024,19:43,Cash,1.974,6.5
320-85-2052,42,B,Normal,Female,Blue-collar,Sports and travel,34.81,1,2,37,06-03-2024,10:11,Credit card,1.7405,7
370-96-0655,38,C,Normal,Female,Selfemployeed,Fashion accessories,49.32,6,15,311,06-03-2024,13:46,Ewallet,14.796,7.1
105-10-6182,59,A,Member,Male,Govt,Fashion accessories,21.48,2,2,45,06-03-2024,12:22,Ewallet,2.148,6.6
510-79-0415,35,B,Member,Female,Businessman,Sports and travel,23.08,6,7,145,06-03-2024,19:20,Ewallet,6.924,4.9
241-96-5076,40,B,Member,Female,Businessman,Home and lifestyle,49.1,2,5,103,06-03-2024,12:58,Credit card,4.91,6.4
767-97-4650,43,B,Member,Female,Selfemployeed,Sports and travel,64.83,2,6,136,06-03-2024,11:59,Credit card,6.483,8
648-83-1321,44,A,Member,Male,Retirees,Home and lifestyle,63.56,10,32,667,06-03-2024,17:59,Cash,31.78,4.3
173-57-2300,46,C,Member,Male,Selfemployeed,Sports and travel,72.88,2,7,153,07-03-2024,12:51,Cash,7.288,6.1
305-03-2383,37,A,Normal,Female,Selfemployeed,Food and beverages,67.1,3,10,211,07-03-2024,10:36,Cash,10.065,7.5
394-55-6384,35,C,Member,Female,Selfemployeed,Sports and travel,70.19,9,32,663,07-03-2024,13:38,Cash,31.5855,6.7
266-20-6657,29,C,Member,Male,Selfemployeed,Food and beverages,55.04,7,19,405,07-03-2024,19:39,Ewallet,19.264,5.2
689-05-1884,53,A,Member,Male,Selfemployeed,Health and beauty,48.63,10,24,511,07-03-2024,12:44,Cash,24.315,8.8
196-01-2849,51,C,Member,Female,Selfemployeed,Fashion accessories,73.38,7,26,539,07-03-2024,13:56,Cash,25.683,9.5
372-62-5264,42,C,Normal,Female,White-collar,Food and beverages,52.6,9,24,497,07-03-2024,14:42,Cash,23.67,7.6
800-09-8606,54,A,Member,Female,Govt,Home and lifestyle,87.37,5,22,459,07-03-2024,19:45,Cash,21.8425,6.6
182-52-7000,40,A,Member,Female,Blue-collar,Sports and travel,27.04,4,5,114,07-03-2024,20:26,Ewallet,5.408,6.9
826-58-8051,29,B,Normal,Male,White-collar,Home and lifestyle,62.19,4,12,261,07-03-2024,19:46,Ewallet,12.438,4.3
868-06-0466,50,A,Member,Male,White-collar,Electronic accessories,69.58,9,31,658,07-03-2024,19:38,Credit card,31.311,7.8
751-41-9720,63,C,Normal,Male,Selfemployeed,Home and lifestyle,97.5,10,49,1024,07-03-2024,16:18,Ewallet,48.75,8
626-43-7888,57,C,Normal,Female,Businessman,Fashion accessories,60.41,8,24,507,07-03-2024,12:23,Ewallet,24.164,9.6
176-64-7711,53,B,Normal,Male,White-collar,Food and beverages,32.32,3,5,102,07-03-2024,19:11,Credit card,4.848,4.3
191-29-0321,49,B,Member,Female,Blue-collar,Fashion accessories,19.77,10,10,208,08-03-2024,18:57,Credit card,9.885,5
729-06-2010,48,B,Member,Male,Govt,Health and beauty,80.47,9,36,760,08-03-2024,11:18,Cash,36.2115,9.2
640-48-5028,47,B,Member,Female,Govt,Home and lifestyle,88.39,9,40,835,08-03-2024,12:40,Cash,39.7755,6.3
186-79-9562,45,B,Normal,Male,Selfemployeed,Health and beauty,71.77,7,25,528,08-03-2024,14:06,Cash,25.1195,8.9
834-45-5519,29,B,Normal,Female,Govt,Electronic accessories,43,4,9,181,08-03-2024,20:48,Ewallet,8.6,7.6
162-65-8559,55,C,Member,Male,Blue-collar,Food and beverages,68.98,1,3,72,08-03-2024,20:13,Cash,3.449,4.8
760-27-5490,47,C,Normal,Male,Selfemployeed,Fashion accessories,15.62,8,6,131,08-03-2024,20:37,Ewallet,6.248,9.1
445-30-9252,39,A,Normal,Male,Blue-collar,Sports and travel,25.7,3,4,81,08-03-2024,17:59,Ewallet,3.855,6.1
786-94-2700,45,A,Member,Male,Selfemployeed,Food and beverages,80.62,6,24,508,09-03-2024,20:18,Cash,24.186,9.1
728-88-7867,44,C,Member,Female,Selfemployeed,Home and lifestyle,75.53,4,15,317,09-03-2024,15:52,Ewallet,15.106,8.3
183-21-3799,61,C,Normal,Female,Govt,Electronic accessories,77.63,9,35,734,09-03-2024,15:14,Ewallet,34.9335,7.2
268-20-3585,45,C,Normal,Female,White-collar,Health and beauty,13.85,9,6,131,09-03-2024,12:50,Ewallet,6.2325,6
735-32-9839,43,C,Member,Male,Selfemployeed,Fashion accessories,98.7,8,39,829,09-03-2024,10:36,Ewallet,39.48,8.5
258-92-7466,48,A,Normal,Female,Selfemployeed,Health and beauty,35.68,5,9,187,09-03-2024,18:33,Credit card,8.92,6.6
857-16-3520,53,A,Member,Female,Selfemployeed,Fashion accessories,71.46,7,25,525,09-03-2024,16:06,Ewallet,25.011,4.5
482-17-1179,65,A,Member,Male,Selfemployeed,Electronic accessories,11.94,3,2,38,09-03-2024,12:47,Credit card,1.791,8.1
788-21-5741,40,A,Normal,Male,Selfemployeed,Fashion accessories,45.38,3,7,143,09-03-2024,13:34,Credit card,6.807,7.2
821-14-9046,50,B,Member,Female,Govt,Fashion accessories,17.48,6,5,110,09-03-2024,15:04,Credit card,5.244,6.1
418-05-0656,62,B,Normal,Female,Blue-collar,Fashion accessories,25.56,7,9,188,09-03-2024,20:42,Cash,8.946,7.1
678-79-0726,26,C,Member,Female,Selfemployeed,Sports and travel,90.63,9,41,856,09-03-2024,15:28,Cash,40.7835,5.1
776-68-1096,59,B,Normal,Male,Selfemployeed,Home and lifestyle,44.12,3,7,139,09-03-2024,13:45,Credit card,6.618,7.9
592-46-1692,51,C,Member,Female,Selfemployeed,Food and beverages,36.77,7,13,270,09-03-2024,20:10,Cash,12.8695,7.4
434-35-9162,44,B,Member,Male,Govt,Food and beverages,23.34,4,5,98,09-03-2024,18:53,Ewallet,4.668,7.4
149-14-0304,45,C,Member,Female,Blue-collar,Health and beauty,28.5,8,11,239,10-03-2024,14:24,Cash,11.4,6.6
442-44-6497,44,C,Member,Male,Govt,Home and lifestyle,55.57,3,8,175,10-03-2024,11:42,Credit card,8.3355,5.9
174-64-0215,49,B,Normal,Male,Businessman,Sports and travel,69.74,10,35,732,10-03-2024,17:49,Credit card,34.87,8.9
210-74-9613,39,C,Normal,Male,Retirees,Fashion accessories,97.26,4,19,408,10-03-2024,15:33,Ewallet,19.452,6.8
299-29-0180,52,B,Member,Female,Businessman,Home and lifestyle,52.18,7,18,384,10-03-2024,10:54,Cash,18.263,9.3
247-11-2470,55,A,Member,Female,Blue-collar,Fashion accessories,22.32,4,4,94,10-03-2024,16:23,Credit card,4.464,4.4
635-28-5728,39,A,Normal,Male,Blue-collar,Health and beauty,56,3,8,176,10-03-2024,19:33,Ewallet,8.4,4.8
756-49-0168,35,A,Member,Male,Selfemployeed,Fashion accessories,19.7,1,1,21,11-03-2024,11:39,Ewallet,0.985,9.5
438-23-1242,45,B,Normal,Male,Retirees,Electronic accessories,75.88,7,27,558,11-03-2024,10:38,Ewallet,26.558,8.9
238-45-6950,42,B,Member,Male,Retirees,Food and beverages,53.72,1,3,56,11-03-2024,20:03,Ewallet,2.686,6.4
607-65-2441,37,C,Member,Male,Retirees,Health and beauty,81.95,10,41,860,11-03-2024,12:39,Credit card,40.975,6
386-27-7606,42,C,Member,Female,Businessman,Home and lifestyle,81.2,7,28,597,11-03-2024,15:59,Credit card,28.42,8.1
137-63-5492,52,C,Normal,Male,Businessman,Electronic accessories,58.76,10,29,617,11-03-2024,14:26,Ewallet,29.38,9
197-77-7132,49,B,Member,Male,Businessman,Electronic accessories,91.56,8,37,769,11-03-2024,18:22,Ewallet,36.624,6
805-86-0265,57,A,Normal,Male,Govt,Home and lifestyle,93.96,9,42,888,11-03-2024,11:32,Cash,42.282,9.8
733-29-1227,44,C,Normal,Male,White-collar,Home and lifestyle,55.61,7,19,409,11-03-2024,12:41,Cash,19.4635,8.5
451-73-2711,34,C,Normal,Male,White-collar,Food and beverages,84.83,1,4,89,11-03-2024,15:20,Ewallet,4.2415,8.8
373-14-0504,54,A,Member,Female,Blue-collar,Sports and travel,71.63,2,7,150,11-03-2024,14:33,Ewallet,7.163,8.8
546-80-2899,65,A,Member,Male,White-collar,Home and lifestyle,37.69,2,4,79,12-03-2024,15:29,Ewallet,3.769,9.5
345-68-9016,51,C,Member,Female,Blue-collar,Sports and travel,31.67,8,13,266,12-03-2024,16:19,Credit card,12.668,5.6
390-17-5806,48,C,Member,Female,White-collar,Food and beverages,38.42,1,2,40,12-03-2024,16:33,Cash,1.921,8.6
457-13-1708,47,B,Member,Male,Blue-collar,Fashion accessories,65.23,10,33,685,12-03-2024,19:07,Credit card,32.615,5.2
664-14-2882,48,C,Member,Female,Govt,Home and lifestyle,10.53,5,3,55,12-03-2024,14:43,Credit card,2.6325,5.8
487-79-6868,53,B,Member,Female,Selfemployeed,Home and lifestyle,12.29,9,6,116,13-03-2024,19:28,Credit card,5.5305,8
314-23-4520,48,C,Member,Male,Selfemployeed,Health and beauty,81.23,7,28,597,13-03-2024,20:44,Cash,28.4305,9
210-30-7976,60,B,Member,Female,Businessman,Fashion accessories,22.32,4,4,94,13-03-2024,11:16,Ewallet,4.464,4.1
585-86-8361,41,A,Normal,Female,Govt,Food and beverages,27.28,5,7,143,13-03-2024,10:31,Credit card,6.82,8.6
807-14-7833,51,A,Member,Female,Govt,Electronic accessories,17.42,10,9,183,13-03-2024,12:30,Ewallet,8.71,7
775-72-1988,44,B,Normal,Male,Govt,Home and lifestyle,73.28,5,18,385,13-03-2024,15:05,Ewallet,18.32,8.4
288-38-3758,39,C,Member,Female,Selfemployeed,Fashion accessories,84.87,3,13,267,13-03-2024,18:30,Ewallet,12.7305,7.4
652-43-6591,45,A,Normal,Female,Selfemployeed,Fashion accessories,97.29,8,39,817,13-03-2024,13:18,Credit card,38.916,6.2
785-96-0615,56,B,Member,Female,Selfemployeed,Electronic accessories,35.74,8,14,300,13-03-2024,15:28,Ewallet,14.296,4.9
406-46-7107,60,A,Normal,Female,Selfemployeed,Home and lifestyle,96.52,6,29,608,13-03-2024,11:52,Cash,28.956,4.5
250-17-5703,63,A,Member,Male,Businessman,Food and beverages,18.85,10,9,198,13-03-2024,18:24,Ewallet,9.425,5.6
156-95-3964,50,A,Normal,Female,White-collar,Food and beverages,55.39,4,11,233,13-03-2024,15:19,Ewallet,11.078,8
842-40-8179,36,B,Member,Female,Businessman,Food and beverages,77.2,10,39,811,13-03-2024,10:38,Credit card,38.6,5.6
525-09-8450,45,B,Normal,Male,White-collar,Electronic accessories,72.13,10,36,757,13-03-2024,15:12,Credit card,36.065,4.2
410-67-1709,54,A,Member,Female,Selfemployeed,Fashion accessories,63.88,8,26,537,14-03-2024,17:48,Ewallet,25.552,9.9
587-73-4862,40,A,Member,Female,Retirees,Health and beauty,10.69,5,3,56,14-03-2024,11:07,Ewallet,2.6725,7.6
787-87-2010,53,A,Member,Male,Businessman,Health and beauty,55.5,4,11,233,14-03-2024,15:48,Credit card,11.1,6.6
593-14-4239,45,B,Normal,Female,White-collar,Home and lifestyle,95.46,8,38,802,14-03-2024,19:40,Ewallet,38.184,4.7
801-88-0346,54,C,Normal,Female,Retirees,Fashion accessories,76.06,3,11,240,14-03-2024,20:30,Credit card,11.409,9.8
388-76-2555,57,B,Normal,Male,Govt,Sports and travel,13.69,6,4,86,14-03-2024,13:59,Cash,4.107,6.3
711-31-1234,43,B,Normal,Female,Businessman,Electronic accessories,95.64,4,19,402,14-03-2024,18:51,Cash,19.128,7.9
886-54-6089,58,A,Normal,Female,Govt,Home and lifestyle,11.43,6,3,72,14-03-2024,17:24,Cash,3.429,7.7
707-32-7409,48,B,Member,Female,White-collar,Sports and travel,95.54,4,19,401,14-03-2024,11:58,Ewallet,19.108,4.5
759-98-4285,55,C,Member,Female,Govt,Health and beauty,85.87,7,30,631,14-03-2024,19:01,Credit card,30.0545,8
201-63-8275,63,C,Member,Female,Selfemployeed,Sports and travel,67.99,7,24,500,14-03-2024,16:50,Ewallet,23.7965,5.7
471-06-8611,39,C,Normal,Female,Govt,Food and beverages,52.42,1,3,55,14-03-2024,10:22,Credit card,2.621,6.3
200-16-5952,38,C,Member,Male,Blue-collar,Food and beverages,65.65,2,7,138,14-03-2024,16:46,Cash,6.565,6
120-54-2248,34,B,Normal,Female,White-collar,Food and beverages,28.86,5,7,152,14-03-2024,18:08,Credit card,7.215,8
102-77-2261,41,C,Member,Male,Blue-collar,Health and beauty,65.31,7,23,480,14-03-2024,18:02,Credit card,22.8585,4.2
875-31-8302,54,B,Normal,Male,Selfemployeed,Sports and travel,93.38,1,5,98,15-03-2024,13:07,Cash,4.669,9.6
102-06-2002,48,C,Member,Male,Businessman,Sports and travel,25.25,5,6,133,15-03-2024,17:52,Cash,6.3125,6.1
457-94-0464,59,B,Member,Male,Businessman,Electronic accessories,87.87,9,40,830,15-03-2024,20:32,Ewallet,39.5415,5.6
629-42-4133,37,C,Normal,Male,Selfemployeed,Health and beauty,21.8,8,9,183,15-03-2024,19:24,Cash,8.72,8.3
534-53-3526,56,A,Normal,Female,Selfemployeed,Sports and travel,94.76,4,19,398,15-03-2024,16:06,Ewallet,18.952,7.8
307-04-2070,51,A,Member,Female,Retirees,Fashion accessories,30.62,1,2,32,15-03-2024,14:14,Credit card,1.531,4.1
468-99-7231,45,C,Normal,Female,Selfemployeed,Home and lifestyle,44.01,8,18,370,15-03-2024,17:36,Cash,17.604,8.8
516-77-6464,41,C,Member,Female,Govt,Health and beauty,10.16,5,3,53,15-03-2024,13:08,Ewallet,2.54,4.1
404-91-5964,42,A,Normal,Male,Selfemployeed,Electronic accessories,74.58,7,26,548,15-03-2024,16:09,Credit card,26.103,9
886-77-9084,47,C,Normal,Male,Blue-collar,Electronic accessories,71.89,8,29,604,15-03-2024,11:33,Ewallet,28.756,5.5
790-38-4466,44,C,Normal,Female,Blue-collar,Health and beauty,10.99,5,3,58,15-03-2024,10:18,Credit card,2.7475,9.3
704-10-4056,46,C,Member,Male,Retirees,Health and beauty,60.47,3,9,190,15-03-2024,10:55,Credit card,9.0705,5.6
497-37-6538,30,A,Normal,Male,Blue-collar,Sports and travel,58.91,7,21,433,15-03-2024,15:15,Ewallet,20.6185,9.7
651-96-5970,54,A,Normal,Male,Selfemployeed,Fashion accessories,46.41,1,2,49,15-03-2024,20:06,Credit card,2.3205,4
400-80-4065,44,C,Member,Male,Blue-collar,Health and beauty,68.55,4,14,288,16-03-2024,20:21,Credit card,13.71,9.2
744-16-7898,40,B,Normal,Female,White-collar,Home and lifestyle,97.37,10,49,1022,16-03-2024,13:48,Credit card,48.685,4.9
263-12-5321,41,A,Member,Male,White-collar,Electronic accessories,92.6,7,32,681,16-03-2024,12:52,Credit card,32.41,9.3
702-72-0487,54,A,Normal,Female,Selfemployeed,Electronic accessories,46.61,2,5,98,16-03-2024,12:28,Credit card,4.661,6.6
605-83-1050,65,B,Normal,Male,Retirees,Fashion accessories,27.18,2,3,57,16-03-2024,16:26,Ewallet,2.718,4.3
443-60-9639,46,C,Member,Female,Retirees,Home and lifestyle,60.87,1,3,64,16-03-2024,13:24,Cash,3.0435,5.5
864-24-7918,49,A,Member,Female,Govt,Sports and travel,24.49,10,12,257,16-03-2024,15:15,Cash,12.245,8.1
359-94-5395,43,B,Normal,Male,Blue-collar,Health and beauty,92.78,1,5,97,16-03-2024,10:50,Credit card,4.639,9.8
401-09-4232,35,C,Member,Male,Govt,Home and lifestyle,86.69,5,22,455,16-03-2024,18:38,Ewallet,21.6725,9.4
751-15-6198,59,B,Normal,Male,White-collar,Sports and travel,23.01,6,7,145,16-03-2024,16:45,Ewallet,6.903,7.9
324-41-6833,38,C,Member,Female,White-collar,Electronic accessories,30.2,8,12,254,16-03-2024,19:30,Ewallet,12.08,5.1
474-33-8305,42,C,Member,Male,Businessman,Fashion accessories,67.39,7,24,495,16-03-2024,13:23,Ewallet,23.5865,6.9
759-29-9521,32,A,Member,Female,Selfemployeed,Fashion accessories,48.96,9,22,463,16-03-2024,11:27,Cash,22.032,8
831-81-6575,44,B,Member,Female,Blue-collar,Electronic accessories,75.59,9,34,714,16-03-2024,11:12,Cash,34.0155,8
220-68-6701,41,A,Normal,Female,Blue-collar,Home and lifestyle,77.47,4,15,325,17-03-2024,16:36,Cash,15.494,4.2
618-34-8551,47,A,Normal,Female,Businessman,Sports and travel,93.18,2,9,196,17-03-2024,18:41,Credit card,9.318,8.5
257-60-7754,46,A,Normal,Female,Businessman,Electronic accessories,50.23,4,10,211,17-03-2024,17:12,Cash,10.046,9
559-61-5987,39,B,Normal,Female,White-collar,Health and beauty,17.75,1,1,19,17-03-2024,10:38,Cash,0.8875,8.6
189-55-2313,58,C,Normal,Female,Govt,Fashion accessories,62.18,10,31,653,17-03-2024,10:33,Ewallet,31.09,6
565-91-4567,43,B,Normal,Male,White-collar,Health and beauty,10.75,8,4,90,17-03-2024,14:38,Ewallet,4.3,6.2
380-60-5336,55,A,Normal,Female,Blue-collar,Electronic accessories,40.26,10,20,423,18-03-2024,18:06,Credit card,20.13,5
815-04-6282,58,C,Member,Female,Businessman,Sports and travel,64.97,5,16,341,18-03-2024,12:52,Credit card,16.2425,6.5
674-56-6360,56,A,Normal,Male,White-collar,Electronic accessories,95.15,1,5,100,18-03-2024,14:00,Cash,4.7575,6
778-34-2523,34,A,Member,Female,Selfemployeed,Electronic accessories,48.62,8,19,408,18-03-2024,10:57,Cash,19.448,5
499-27-7781,55,B,Normal,Female,Blue-collar,Food and beverages,53.21,8,21,447,18-03-2024,16:45,Ewallet,21.284,5
477-59-2456,29,C,Normal,Female,Govt,Fashion accessories,45.44,7,16,334,18-03-2024,11:15,Cash,15.904,9.2
832-51-6761,39,A,Normal,Male,Retirees,Food and beverages,33.88,8,14,285,18-03-2024,20:29,Ewallet,13.552,9.6
869-11-3082,57,B,Member,Male,Retirees,Health and beauty,96.16,4,19,404,18-03-2024,20:03,Credit card,19.232,8.4
190-59-3964,43,B,Member,Male,Businessman,Food and beverages,47.16,5,12,248,18-03-2024,14:35,Credit card,11.79,6
366-43-6862,37,B,Normal,Male,Govt,Electronic accessories,52.89,4,11,222,19-03-2024,16:32,Ewallet,10.578,6.7
186-43-8965,48,A,Member,Female,Blue-collar,Home and lifestyle,47.68,2,5,100,19-03-2024,10:10,Credit card,4.768,4.1
784-21-9238,53,C,Member,Male,Businessman,Sports and travel,10.17,1,1,11,19-03-2024,14:15,Cash,0.5085,5.9
276-75-6884,55,A,Normal,Female,Businessman,Health and beauty,68.71,3,10,216,19-03-2024,10:05,Cash,10.3065,8.7
109-86-4363,44,B,Member,Female,Govt,Sports and travel,60.08,7,21,442,19-03-2024,11:36,Credit card,21.028,4.5
569-76-2760,35,A,Member,Female,Govt,Sports and travel,22.01,4,4,92,19-03-2024,18:15,Credit card,4.402,6.6
222-42-0244,39,B,Member,Female,Retirees,Health and beauty,72.11,9,32,681,19-03-2024,13:53,Credit card,32.4495,7.7
760-53-9233,42,A,Member,Male,White-collar,Fashion accessories,41.28,3,6,130,20-03-2024,18:37,Credit card,6.192,8.5
538-22-0304,56,C,Normal,Male,Selfemployeed,Electronic accessories,64.95,10,32,682,20-03-2024,18:27,Cash,32.475,5.2
416-17-9926,26,A,Member,Female,Blue-collar,Electronic accessories,74.22,10,37,779,20-03-2024,14:42,Credit card,37.11,4.3
237-44-6163,44,A,Normal,Male,Govt,Electronic accessories,10.56,8,4,89,20-03-2024,17:43,Cash,4.224,7.6
636-17-0325,52,B,Normal,Male,Govt,Health and beauty,62.57,4,13,263,20-03-2024,18:37,Cash,12.514,9.5
343-75-9322,47,B,Member,Female,Selfemployeed,Sports and travel,11.85,8,5,100,20-03-2024,16:34,Cash,4.74,4.1
528-14-9470,52,A,Member,Male,Selfemployeed,Health and beauty,91.3,1,5,96,20-03-2024,14:42,Ewallet,4.565,9.2
427-45-9297,47,B,Member,Female,Selfemployeed,Home and lifestyle,40.73,7,14,299,21-03-2024,11:01,Ewallet,14.2555,5.4
807-34-3742,47,A,Normal,Male,Retirees,Fashion accessories,52.38,1,3,55,21-03-2024,19:44,Cash,2.619,5.8
288-62-1085,53,A,Member,Male,Blue-collar,Fashion accessories,38.54,5,10,202,21-03-2024,13:34,Ewallet,9.635,5.6
670-71-7306,48,B,Normal,Male,Retirees,Sports and travel,44.63,6,13,281,21-03-2024,20:08,Credit card,13.389,5.1
660-29-7083,43,C,Normal,Male,Blue-collar,Electronic accessories,55.87,10,28,587,21-03-2024,15:01,Cash,27.935,5.8
271-77-8740,50,C,Member,Female,Businessman,Sports and travel,29.22,6,9,184,21-03-2024,11:40,Ewallet,8.766,5
497-36-0989,45,A,Normal,Male,Retirees,Fashion accessories,51.94,3,8,164,21-03-2024,15:21,Cash,7.791,7.9
291-59-1384,44,B,Normal,Male,White-collar,Electronic accessories,60.3,1,3,63,21-03-2024,17:38,Cash,3.015,6
860-73-6466,41,A,Member,Female,Businessman,Sports and travel,39.47,2,4,83,21-03-2024,16:16,Credit card,3.947,5
549-23-9016,43,C,Member,Female,White-collar,Food and beverages,14.87,2,1,31,21-03-2024,18:15,Credit card,1.487,8.9
896-34-0956,47,A,Normal,Male,Govt,Fashion accessories,21.32,1,1,22,21-03-2024,12:43,Cash,1.066,5.9
804-38-3935,45,A,Member,Male,Blue-collar,Electronic accessories,93.78,3,14,295,21-03-2024,11:32,Credit card,14.067,5.9
585-90-0249,63,A,Member,Male,Retirees,Electronic accessories,73.26,1,4,77,21-03-2024,18:08,Ewallet,3.663,9.7
862-29-5914,41,C,Normal,Female,White-collar,Sports and travel,22.38,1,1,23,21-03-2024,17:08,Credit card,1.119,8.6
845-94-6841,57,C,Member,Female,Retirees,Food and beverages,72.88,9,33,689,21-03-2024,19:38,Cash,32.796,4
125-45-2293,53,A,Normal,Female,White-collar,Fashion accessories,99.1,6,30,624,22-03-2024,13:11,Cash,29.73,4.2
843-73-4724,30,A,Normal,Male,Retirees,Fashion accessories,74.1,1,4,78,22-03-2024,11:05,Cash,3.705,9.2
409-33-9708,43,A,Normal,Female,Businessman,Fashion accessories,98.48,2,10,207,22-03-2024,10:12,Ewallet,9.848,9.2
658-66-3967,45,C,Normal,Male,Businessman,Health and beauty,53.19,7,19,391,22-03-2024,15:42,Ewallet,18.6165,5
